state,city,name,phone,email,website,address,rating,reviews_count,services,certifications,audiences,service_area,lat,lng
Texas,San Antonio,Barrels For Sale,(559) 997-3682,,https://www.barrelsforsale.net/,"2610 SE Loop 410 Acc Rd, San Antonio, TX 78222",4.8,121,"['Barrels', 'IBC tanks', 'Water tanks', 'Metal containers', 'Plastic containers', 'Refurbishing and repurposing containers', 'Pickup and removal of barrels and tanks', 'Rainwater harvesting supplies', 'Refurbished containers', 'Eco-friendly container solutions', 'Water storage', 'Rainwater harvesting']",,"Households, Businesses","['San Antonio', 'Texas']",29.3948001,-98.3886218
Texas,Weatherford,Resource Rangers,(817) 729-4506,,https://resourcerangers.com/,"1201 S Main St Suite 100, Weatherford, TX 76086",5,2,"['Rainwater collection systems', 'Turnkey solutions', 'Site visits and customized quotes', 'System design from plans and satellite photos', 'Planning', 'Installation', 'Storage tanks (500–150', '000 gallons)', 'Water pumps', 'UV/Filter systems', 'PVC conveyance', 'Rainwater harvesting', 'Turnkey rainwater systems', 'Storage tanks (500–150', '000 gallons)', 'UV/Filter systems', 'Gravity-fed PVC conveyance', 'System design from plans and satellite photos']",,"Residential, Commercial",[],31.4204208,-101.7873554
Texas,Houston,Rainwater Harvesting Houston,(832) 423-8425,,http://rainwaterharvestinghouston.com/,,,,"['system design', 'design consultation', 'drawings', 'turn-key installation', 'permitting', 'estimation', 'construction integration', 'potable and non-potable system installation', '500-gallon to 30', '000+ gallon systems', 'above-ground arrangements', 'below-ground arrangements', 'potable systems', 'non-potable systems']",,"residential, farm, commercial","['Southeast Texas', 'Houston', 'Brenham', 'Caldwell', 'Lufkin']",31.1689103,-100.0768425
Texas,Spring Branch,Lone Star Rain Systems,(830) 946-9225,,http://www.lonestarrainsystems.com/,,4.8,22,"['Gutter installation', 'Rainwater collection system consultation', 'Rainwater system installation', 'Rainwater system servicing', 'Rainwater systems integration', 'Financing options', 'Customizable rainwater collection solutions', 'In-house installation', 'Systems designed for easy expansion', 'Background-checked and drug-tested staff', 'Commitment to safety and integrity']",,"Homeowners, Home Builders, Landscape Designers",['Texas Hill Country'],29.7402675,-98.4741335
Utah,Tooele,"American Tank Co., Inc. - Norwesco Master Distributor",(800) 655-9100,,http://www.watertanks.com/,"90 S 1200 W, Tooele, UT 84074",,,"['Rain water harvesting tanks', 'Norwesco tanks', 'Classic corrugated tanks', 'Tank sales', 'Water tanks', 'Rain water harvesting', 'Corrugated tanks']","Licensed, Insured",,[],40.5278339,-112.3304601
Utah,Draper,Easy Rain,(801) 971-9846,,http://myeasyrain.com/,"13894 S Bangerter Pkwy Ste 200, Draper, UT 84020",4.6,88,"['Rainwater collection systems', 'Rainwater purification', 'Rain gutter installation', 'Rain gutter repair', 'Stainless steel gutter guard installation', 'Raised garden box systems', 'Heat cable systems', 'Snow rails installation', 'Satellite dish removal', '5 and 6 inch Seamless K-Style Gutters', 'Stainless steel gutter guards', 'Rain collection and purification', 'Systems sized 50 to 2500 gallons', 'Raised garden box systems', 'Heat cable systems', 'Snow rails']",,"Residential, Commercial, Homeowners, Businesses","['Draper', 'Utah']",40.4989692,-111.8854307
Utah,Salt Lake City,Steve Regan Company,(801) 268-4500,,https://www.steveregan.com/,"4215 S 500 W, Salt Lake City, UT 84123",4.4,146,"['fertilizers', 'animal feed', 'hardware', 'greenhouse supplies', 'expert assistance', 'customer service', 'fertilizers', 'animal feed', 'greenhouse supplies']",,,[],40.6797392,-111.9048672
Utah,Cedar City,Hero Services | Septic Pumping | Portable Toilets,(435) 590-2756,,https://southernutahseptic.com/,,4,2,"['septic pumping and cleaning', 'cesspool pumping', 'hydro-jetting lines', 'minor root removal', 'inlet and outlet line repairs', 'riser installation', 'RV pumping and dumping', 'portable waste disposal', 'portable toilets (including handicap units)', 'external hand wash stations', 'portable handwashing stations', 'portable water storage', 'temporary portable water systems', 'temporary holding systems', 'temporary portable wastewater holding tanks', 'trailer-mounted portable toilets', 'cesspool pumping', 'hydro-jetting', 'RV pumping and dumping', 'portable toilets', 'handicap portable toilets', 'external hand wash stations', 'portable water systems', 'temporary holding systems', 'trailer-mounted portable toilets', 'riser installation', 'sanitation processes']",health department approved,"Residential, Commercial, Events, Special events, Construction, Emergency services, RVs, Temporary construction job trailers, Office trailers, Restroom trailers","['Cedar City', 'ST George', 'Beaver UT', 'Parowan', 'Enoch', 'Brian Head', 'Newcastle UT', 'Enterprise UT', 'Hamiltons Fort UT', 'Kanarraville UT', 'New Harmony UT', 'Panguitch UT', 'Duck Creek Village UT', 'Minersville UT', 'Pintura UT', 'Toquerville UT', 'Leeds UT', 'La Verkin UT', 'Virgin UT', 'Hurricane UT', 'Springdale UT', 'Rockville UT', 'Apple Valley UT', 'Washington UT', 'Santa Clara UT', 'Ivins']",37.654125,-113.231847
Utah,Salt Lake County,Butter Gutters,(801) 574-8383,,http://butterguttersslc.com/,,5,6,"['Gutter installation', 'Gutter cleaning', 'Gutter repair', 'Gutter filters', 'Leaf guard installation', '5 inch K-style gutters', '6 inch K-style gutters', 'Color options', 'Leaf guards', 'Debris', 'leaves and sediment removal']",,Residential,['Salt Lake County'],40.7358291,-111.8995555
Virginia,Martinsville,"Metal Rain Tanks, LLC",(276) 252-8700,,http://metalraintanks.com/,"221 Bridge St S, Martinsville, VA 24112",,,"['stainless steel rainwater tanks', 'stainless steel rain barrels', 'water storage tanks for rainwater', 'durable water storage', 'rust-resistant stainless steel tanks', 'components approved for drinking water']",approved for drinking water,"Residential, Commercial",[],36.6866031,-79.8755773
Virginia,Norfolk,C & M Industries Inc,(757) 626-1141,,http://www.candmind.com/,"739 East End Ave, Norfolk, VA 23504",4.5,6,"['waste water', 'used oil', 'waste water recycling', 'oil recycling', 'logistics', 'transport by land', 'transport by sea', 'waste water recycling', 'oil recycling', 'full-service waste water and oil solutions', 'logistics', 'land or sea transport', 'turns waste into reuse']",,,[],36.8412431,-76.2450762
Washington,Deer Harbor,Raincatchment Solutions,(360) 376-2552,,http://www.raincatchment.com/,"155 Channel Rd, Deer Harbor, WA 98243",,,"['poly tanks', 'rain barrels', 'filters and treatment', 'larger storage tanks', 'pillow tanks', 'bladder tanks', 'water info & facts']",,,[],48.6259435,-123.0029833
Washington,Seattle,Product Water / Rain Experts / Seattle,(206) 450-0231,,http://www.productwater.com/,,5,12,"['Rainwater harvesting systems', 'Rainwater collection systems', 'RainWise water system installation', 'Cistern projects', 'Tank hookup', 'System design', 'System installation', 'System maintenance', 'Consultation', 'RainWise rebate navigation', 'Water diversion systems', 'Environmentally conscious irrigation', 'Tailored solutions', 'System optimization', 'Tank hookups']",,"Homeowners, First-time homeowners, Property owners, Environment-conscious homeowners",['Seattle'],46.9208958,-122.501988
Washington,Federal Way,Leafless in Seattle,(800) 503-7597,,https://www.leaflessinseattle.com/?utm_source=google&utm_medium=local&utm_campaign=seattle,"33631 9th Ave S, Federal Way, WA 98003",4.6,56,"['gutter protection installation', 'gutter installation', 'LeaflessGutter™ Shield Master gutter protection', 'TRUE Lifetime Gutter Protection', 'handling heavy rainfall', 'handling unique foliage', 'keeping gutters flowing']",,Homeowners,"['Seattle', 'Kent', 'Tacoma', 'Washington']",47.299904,-122.3237659
Wisconsin,Mequon,"MIDWEST TANKER LEASING, LLC",(262) 242-1140,,http://midwesttankerleasing.com/,"9838 N Granville Rd, Mequon, WI 53097",,,['Tanker leasing'],,,[],43.1976207,-88.0423273
Wisconsin,Janesville,Aquatic Innovators LLC,(608) 373-7040,,http://www.aquaticinnovators.com/,"4321 E Maple Lane Rd, Janesville, WI 53546",4.8,6,"['Design', 'Installation', 'Construction', 'Renovation', 'Maintenance', 'Consulting', 'Product supply for DIY', 'Pond maintenance', 'Water feature construction', 'Rainwater harvesting system installation', 'Stormwater management', 'Landscaping', 'Patio installation', 'Free estimates/consultations', 'Water gardens', 'Ponds', 'Streams', 'Waterfalls', 'Water features', 'Rainwater harvesting', 'Aquascape RainXchange™ harvesting systems', 'Sub-surface rainwater collection', 'Recirculating decorative water features', 'Low-maintenance systems']","Certified Aquascape Contractors (CAC), Certified RainXchange Professionals (CRP)","Residential, Commercial, Do-it-yourselfers",['South Central Wisconsin'],42.6185824,-88.9602316
California,Hornbrook,Source Water Tanks,(530) 475-2052,,http://sourcewatertanks.com/,,,,"['Plastic water tanks', 'Water storage tanks', 'Water piping', 'Water filtration', 'Sales of water storage tanks', 'Sales of gas-powered water pumps', 'Fire pumps', 'Tank fittings', 'Cross-Buck roof X-brace truss design', 'Banded-side walls', 'Seamless roto-mold one-piece build', '26"" heavy-duty manhole lid', 'Two heavy-duty connection fittings', 'Drinking-water safe NSF interior', 'BPA free', 'Self-priming pumps', 'Built-in check valve with double volute', 'Glass-reinforced polyester pump construction']","NSF stamped, ANSI compliant",,"""['Big Springs, CA', 'Callahan, CA', 'Carrick, CA', 'Crescent City, CA', 'Dunsmuir, CA', 'Etna, CA', 'Fort Jones, CA', 'Grenada, CA', 'Gazelle, CA', 'Happy Camp, CA', 'Hamburg, CA', 'Hilt, CA', 'Hornbrook, CA', 'Klamath River, CA (Hwy 96)', 'McCloud, CA', 'Montague, CA', 'Mount Shasta, CA', 'Scott Bar, CA', 'Seiad Valley, CA', 'Shastina, CA', 'Smith River, CA', 'Yreka, CA', 'Weed, CA']""",41.994494,-122.7439884
